variable,label,group,n_near,n_far,near_mean,far_mean,far_std,effect_raw,effect_z,ci95_z,pearson_r_cld_dist
dk2_wco2,Δvar($\mathcal{l}′$) WCO$_2$ (obs-ref),forest,9788,39917,0.16141653060913086,0.016580482944846153,0.49682074785232544,0.14483605325222015,0.29152577439312394,0.023695847990928668,-0.008776920192347607
dk2_wco2,Δvar($\mathcal{l}′$) WCO$_2$ (obs-ref),savanna,22938,87368,0.13931870460510254,0.005439347587525845,0.2294275164604187,0.13387936353683472,0.5835366463548494,0.0239025441541715,-0.10486435340722003
dk2_wco2,Δvar($\mathcal{l}′$) WCO$_2$ (obs-ref),shrubland,27156,165527,0.07101354002952576,-2.87015936919488e-05,0.16570688784122467,0.07104223966598511,0.4287223095641965,0.022041511728084266,-0.07502225324768709
dk2_wco2,Δvar($\mathcal{l}′$) WCO$_2$ (obs-ref),grassland,50618,221488,0.0941954106092453,0.0017442386597394943,0.21997478604316711,0.09245117008686066,0.4202807592171875,0.015878251822993475,-0.04531900866329926
dk2_wco2,Δvar($\mathcal{l}′$) WCO$_2$ (obs-ref),cropland,24740,111588,0.044504910707473755,-5.9995301853632554e-05,0.20220379531383514,0.044564906507730484,0.2203959942421579,0.0218519995737552,0.005504893447199778
dk2_wco2,Δvar($\mathcal{l}′$) WCO$_2$ (obs-ref),barren,36345,269208,-0.04265367612242699,-0.0021929778158664703,0.16533103585243225,-0.040460698306560516,-0.24472536628073926,0.03994786502073243,0.05362095868032987
dk2_wco2,Δvar($\mathcal{l}′$) WCO$_2$ (obs-ref),wetland,1170,990,-0.12859202921390533,0.007641269359737635,0.24891583621501923,-0.13623329997062683,-0.5473066802103558,0.2353174858880494,0.06463360108801436
dk2_wco2,Δvar($\mathcal{l}′$) WCO$_2$ (obs-ref),urban,1794,13996,0.026901351287961006,-0.07606663554906845,1.2153314352035522,0.10296798497438431,0.08472420114529376,0.02130292252116467,0.12597924929839813
dk2_wco2,Δvar($\mathcal{l}′$) WCO$_2$ (obs-ref),snow_ice,528,240,,,,,,,
dk1_sco2,Δ$\langle \mathcal{l}′ \rangle$ SCO$_2$ (obs-ref),ocean,3615698,949841,0.002524346811696887,-0.0003950857208110392,0.08476574718952179,0.0029194324743002653,0.03444118138630821,0.0021983634836356316,-0.014460201640832636
dk1_sco2,Δ$\langle \mathcal{l}′ \rangle$ SCO$_2$ (obs-ref),forest,9788,39917,0.03267082944512367,0.01018042303621769,0.13241659104824066,0.022490406408905983,0.1698458345050773,0.02626538012415028,-0.04796294175577775
dk1_sco2,Δ$\langle \mathcal{l}′ \rangle$ SCO$_2$ (obs-ref),savanna,22938,87368,0.01126621849834919,-0.0009244698449037969,0.10727930814027786,0.012190688401460648,0.11363503934533366,0.01798829271879537,-0.02602583274983332
dk1_sco2,Δ$\langle \mathcal{l}′ \rangle$ SCO$_2$ (obs-ref),shrubland,27156,165527,0.006902620662003756,-0.0007237217505462468,0.09159478545188904,0.007626342587172985,0.08326175501747082,0.015442922832725593,-0.0189816455650616
dk1_sco2,Δ$\langle \mathcal{l}′ \rangle$ SCO$_2$ (obs-ref),grassland,50618,221488,0.007841371931135654,-0.0013155373744666576,0.08086784183979034,0.009156908839941025,0.11323300624347124,0.012670206938557927,-0.02608992898624752
dk1_sco2,Δ$\langle \mathcal{l}′ \rangle$ SCO$_2$ (obs-ref),cropland,24740,111588,0.0024504070170223713,2.7016729291062802e-05,0.09952296316623688,0.002423390280455351,0.0243500615672734,0.016313027778975583,0.004234953835796395
dk1_sco2,Δ$\langle \mathcal{l}′ \rangle$ SCO$_2$ (obs-ref),barren,36345,269208,0.005326905753463507,0.00022243762214202434,0.08219190686941147,0.0051044682040810585,0.06210426790792387,0.016355664757395815,-0.011763695182020813
dk1_sco2,Δ$\langle \mathcal{l}′ \rangle$ SCO$_2$ (obs-ref),wetland,1170,990,0.029382063075900078,-0.008895622566342354,0.12736313045024872,0.03827768564224243,0.3005397677249671,0.11429306705299223,-0.0626261397163175
dk1_sco2,Δ$\langle \mathcal{l}′ \rangle$ SCO$_2$ (obs-ref),urban,1794,13996,-0.0016786535270512104,-0.0023413056042045355,0.17840847373008728,0.0006626520771533251,0.0037142410520020815,0.039537583815050625,0.13379645516737243
dk1_sco2,Δ$\langle \mathcal{l}′ \rangle$ SCO$_2$ (obs-ref),snow_ice,528,240,,,,,,,
dk2_sco2,Δvar($\mathcal{l}′$) SCO$_2$ (obs-ref),ocean,3615698,949841,0.011060629040002823,-0.00020017320639453828,0.6647409200668335,0.011260801926255226,0.01694013650479507,0.002182868223342394,-0.00750392977622057
